id_pedido,id_cliente,data_pedido,valor_total,id_produto_associado
2651,3148,2024-05-29,368.67,213
2652,3140,2024-04-22,4741.26,843
2653,2551,2024-01-11,4033.84,137
2654,769,2024-04-23,4424.93,213
2655,3036,2024-01-08,209.14,475
2656,2454,2024-10-24,1321.03,508
2657,3985,2023-02-16,2638.02,343
2658,1361,2023-03-16,1911.56,951
2659,2534,2024-04-02,3762.44,668
2660,1166,2023-12-27,3695.18,152
2661,1368,2024-03-19,4035.1,173
2662,4135,2023-03-20,2892.65,219
2663,4919,2023-06-05,3522.77,178
2664,4186,2024-09-10,1239.91,832
2665,3606,2023-10-15,4715.89,74
2666,1441,2023-07-17,3348.38,38
2667,442,2023-10-26,1127.9,84
2668,915,2023-11-10,2506.34,241
2669,2388,2024-02-19,2669.75,351
2670,850,2023-11-14,2589.38,26
2671,3001,2023-01-20,4094.64,17
2672,1214,2023-05-30,1188.0,995
2673,121,2024-07-13,2508.62,941
2674,2345,2024-09-19,4338.85,609
2675,1315,2024-05-18,2746.04,449
2676,1967,2023-12-07,2304.89,169
2677,2378,2023-12-05,2642.73,774
2678,4341,2024-12-03,1752.46,743
2679,4444,2024-01-23,1192.73,877
2680,4846,2023-01-07,2304.68,57
2681,3788,2023-06-25,2660.97,49
2682,3036,2023-11-21,1897.63,166
2683,1989,2024-05-29,2449.12,529
2684,847,2023-01-25,3059.05,97
2685,1590,2023-11-11,3595.98,491
2686,3322,2023-11-20,2154.14,132
2687,3023,2024-03-31,727.94,940
2688,3027,2023-06-24,258.47,623
2689,4604,2024-09-23,2707.7,628
2690,65,2024-01-25,1291.39,589
2691,4739,2023-11-30,3392.73,663
2692,4716,2024-05-24,635.96,521
2693,4606,2024-09-16,4561.1,405
2694,1941,2024-10-06,3917.21,643
2695,1631,2024-10-01,4740.15,10
2696,3493,2023-06-25,4256.95,69
2697,4813,2024-08-24,2806.41,284
2698,4892,2023-07-20,4574.55,832
2699,2357,2024-08-20,635.34,93
2700,1226,2023-06-08,3946.29,72
2701,4966,2024-03-07,811.49,116
2702,2364,2024-10-16,1619.11,284
2703,630,2024-10-25,1144.63,268
2704,4977,2024-03-10,3567.72,518
2705,2678,2023-11-11,2561.01,418
2706,3847,2023-04-15,1885.78,942
2707,3089,2024-08-28,3985.87,10
2708,770,2024-08-16,3335.13,131
2709,510,2023-11-01,2861.01,117
2710,2167,2023-09-11,4527.43,802
2711,379,2024-07-25,4284.63,577
2712,3677,2023-05-27,2418.18,232
2713,3158,2024-01-05,2603.95,932
2714,278,2023-03-02,1871.75,133
2715,4476,2024-07-11,3952.79,456
2716,2577,2024-01-18,3983.72,843
2717,2108,2023-03-04,978.03,416
2718,4488,2024-04-04,630.49,200
2719,187,2024-08-03,2704.4,5
2720,3352,2023-04-27,1508.67,722
2721,4690,2024-11-20,4707.54,739
2722,2799,2024-01-10,3388.81,909
2723,1964,2024-09-05,2097.53,338
2724,746,2024-10-10,2322.31,331
2725,2105,2024-04-15,2803.16,193
2726,2689,2023-08-03,498.37,138
2727,3077,2023-08-27,56.93,563
2728,1372,2023-08-04,380.24,892
2729,3316,2023-08-01,1046.32,967
2730,3933,2024-09-15,4748.44,862
2731,1348,2024-06-26,997.6,141
2732,4619,2023-06-27,4980.98,659
2733,4363,2023-09-13,1430.14,902
2734,173,2024-05-09,1178.05,322
2735,1403,2024-01-31,4561.73,802
2736,2805,2023-02-16,4996.49,489
2737,4202,2023-07-04,1830.94,547
2738,823,2024-12-18,3695.68,372
2739,2347,2023-01-14,2083.57,444
2740,4263,2023-02-13,3344.61,538
2741,3522,2024-08-21,914.06,309
2742,3342,2024-12-29,1027.86,119
2743,3999,2023-01-27,4992.43,823
2744,690,2024-01-11,869.33,26
2745,177,2023-03-05,1054.69,316
2746,1244,2023-05-31,237.3,44
2747,3968,2023-07-16,1629.79,716
2748,2537,2023-10-12,1843.46,52
2749,885,2023-06-05,1506.69,611
2750,2268,2023-08-08,249.66,620
2751,2631,2023-10-10,2910.02,170
2752,3859,2023-07-30,64.74,273
2753,3236,2024-02-05,1981.17,97
2754,4994,2023-06-14,1120.12,168
2755,2219,2024-09-10,3170.19,144
2756,4241,2024-05-30,4332.47,277
2757,4692,2024-10-16,218.41,319
2758,4258,2024-10-03,3317.72,54
2759,4729,2023-03-15,1107.12,892
2760,4407,2024-05-11,2013.5,708
2761,3505,2023-12-22,2723.54,220
2762,4063,2023-07-01,2901.34,829
2763,1186,2023-07-30,397.4,491
2764,4829,2023-06-23,416.04,355
2765,2233,2023-11-21,3265.18,932
2766,3549,2023-08-23,2543.53,147
2767,1606,2024-11-04,3651.92,601
2768,1371,2023-12-27,4865.19,341
2769,3702,2023-05-07,2030.56,475
2770,4697,2024-11-19,4952.58,556
2771,4708,2023-10-30,3097.9,832
2772,2872,2024-03-06,1780.41,745
2773,4049,2023-04-12,4652.83,955
2774,346,2024-11-30,4676.46,249
2775,4019,2024-08-11,4887.24,442
2776,4075,2024-10-19,4410.33,464
2777,1980,2023-09-13,1384.7,569
2778,3660,2023-11-08,1839.93,680
2779,3579,2024-08-18,2875.42,937
2780,2539,2024-11-20,3931.24,623
2781,3625,2024-11-28,3788.03,821
2782,4482,2023-08-05,2691.4,472
2783,2876,2023-11-04,2156.55,839
2784,317,2024-03-05,4738.05,483
2785,872,2024-10-15,2165.71,747
2786,4747,2024-07-07,725.15,647
2787,424,2024-02-24,4162.75,632
2788,2207,2024-11-12,4639.92,538
2789,3548,2024-10-29,4809.99,41
2790,1535,2024-03-26,711.92,575
2791,1278,2023-05-16,1891.75,262
2792,4434,2024-04-16,3778.75,558
2793,4697,2024-01-17,3198.42,809
2794,1277,2024-11-29,977.55,605
2795,341,2024-09-14,313.53,459
2796,1102,2023-04-09,377.74,778
2797,772,2023-06-28,1240.2,397
2798,3966,2024-10-18,3876.6,365
2799,4277,2024-06-11,318.06,575
2800,2280,2023-05-29,2056.84,621
2801,3145,2024-01-09,3471.6,426
2802,79,2024-12-04,1082.15,138
2803,2918,2023-07-12,563.79,334
2804,1641,2023-03-16,2399.86,332
2805,1608,2024-07-12,4940.37,932
2806,4752,2023-04-15,4535.72,118
2807,2452,2023-09-24,4428.72,899
2808,1673,2023-02-18,4903.6,699
2809,3743,2023-11-22,1732.06,108
2810,2729,2023-09-17,1092.06,442
2811,4030,2024-12-26,808.65,192
2812,1105,2024-11-22,4152.91,966
2813,2787,2024-05-27,2703.71,439
2814,3488,2023-07-26,3989.12,289
2815,4332,2023-07-03,1112.97,712
2816,392,2023-11-05,2227.82,631
2817,2247,2023-07-06,4861.0,305
2818,2740,2024-06-02,3311.76,943
2819,3357,2023-08-27,598.71,519
2820,1396,2024-04-26,3075.81,670
2821,3801,2023-10-14,4158.96,199
2822,2701,2023-03-01,2613.04,561
2823,4639,2024-11-06,1318.77,383
2824,684,2024-09-23,2298.98,116
2825,1217,2023-12-29,1089.46,893
2826,1095,2023-09-27,2564.82,488
2827,2614,2023-01-26,4726.86,258
2828,2699,2024-01-22,539.3,286
2829,4325,2023-05-26,4851.96,720
2830,1877,2023-09-14,2950.54,966
2831,685,2024-05-15,12.3,956
2832,1063,2023-03-20,2872.8,675
2833,1840,2024-10-06,1435.3,896
2834,332,2024-08-11,184.01,415
2835,1273,2024-08-24,2711.75,49
2836,381,2023-02-24,2846.98,678
2837,3536,2024-06-22,2998.4,101
2838,1621,2023-11-22,3337.76,204
2839,273,2024-04-05,1198.92,656
2840,2796,2023-04-11,3454.22,272
2841,24,2023-04-23,4898.8,832
2842,2890,2024-10-28,1508.35,818
2843,28,2024-02-17,2651.37,177
2844,2513,2024-07-05,1485.0,868
2845,1589,2024-03-22,3055.48,880
2846,3778,2024-09-27,4889.92,344
2847,2295,2023-06-02,3723.26,397
2848,266,2024-03-10,1941.41,179
2849,4309,2024-05-10,2009.13,323
2850,2375,2023-06-16,781.43,780
2851,3088,2024-04-09,2837.56,1000
2852,1530,2024-08-27,3184.54,240
2853,4132,2023-04-15,506.88,58
2854,2501,2023-07-19,3981.5,933
2855,84,2023-07-12,3714.28,46
2856,458,2023-03-29,3178.36,853
2857,1085,2024-05-29,1171.04,927
2858,4781,2024-02-09,4261.06,697
2859,170,2024-10-24,656.2,692
2860,4253,2023-03-15,3866.9,818
2861,1813,2024-09-04,3318.92,985
2862,3503,2024-10-04,4661.66,716
2863,4813,2023-04-18,1001.11,683
2864,2984,2024-08-21,581.59,73
2865,3464,2024-04-24,1517.56,136
2866,2513,2023-09-18,363.23,293
2867,2834,2023-12-07,2550.74,757
2868,3553,2023-10-18,4948.99,763
2869,3891,2023-07-31,2944.78,937
2870,4636,2024-10-30,2799.08,798
2871,4720,2024-10-13,536.47,868
2872,2590,2023-12-22,1401.97,587
2873,957,2024-09-12,539.26,633
2874,4270,2023-04-06,3999.69,273
2875,3375,2023-02-10,2419.45,316
2876,2598,2024-02-17,1632.43,499
2877,394,2023-11-06,393.34,186
2878,1913,2023-08-11,270.65,155
2879,3007,2023-12-10,1904.25,291
2880,3175,2023-06-24,4741.04,316
2881,1024,2023-02-10,3589.75,798
2882,1723,2024-05-19,4798.34,778
2883,1798,2023-11-14,483.31,365
2884,1064,2024-08-15,1934.23,839
2885,2612,2023-05-27,1199.43,775
2886,3736,2024-10-02,4365.12,863
2887,1837,2024-10-29,1677.81,268
2888,1164,2023-09-25,1290.41,200
2889,4831,2023-04-18,4219.84,760
2890,4267,2023-05-01,1891.52,328
2891,4026,2023-03-25,4792.29,699
2892,1320,2024-06-20,2369.75,363
2893,1452,2024-11-14,3617.95,734
2894,787,2024-01-17,4852.0,52
2895,1993,2024-12-01,4215.05,89
2896,256,2023-06-21,4168.01,70
2897,1181,2023-05-03,864.52,942
2898,420,2024-10-02,901.6,581
2899,550,2024-11-20,924.95,974
2900,2108,2023-06-15,4215.6,386
2901,2276,2023-09-17,2766.44,89
2902,4831,2023-01-18,3783.87,439
2903,608,2024-07-05,2645.14,627
2904,3047,2023-09-09,3876.65,622
2905,666,2024-09-22,725.23,41
2906,2075,2023-04-11,273.47,711
2907,55,2023-01-28,576.58,270
2908,3001,2023-11-13,1483.16,959
2909,2766,2023-02-13,3704.33,366
2910,3009,2023-12-01,1380.88,867
2911,2410,2023-02-18,3598.51,489
2912,1468,2024-04-21,4767.94,130
2913,4781,2024-06-22,4320.79,825
2914,294,2024-08-07,1114.27,579
2915,3967,2024-02-27,3380.93,907
2916,4855,2024-10-08,1209.11,723
2917,4195,2023-09-06,2287.41,883
2918,3826,2023-12-06,2710.24,122
2919,1198,2024-03-21,2950.66,433
2920,2294,2023-02-23,210.61,252
2921,3012,2023-09-06,2901.85,844
2922,1355,2024-09-18,3849.93,735
2923,2587,2023-01-04,4870.05,737
2924,2673,2024-03-07,3255.6,984
2925,2070,2023-06-26,4840.53,587
2926,2658,2023-02-07,1711.72,829
2927,4817,2024-01-11,2442.71,876
2928,1728,2024-08-06,967.61,390
2929,3833,2023-10-08,523.71,348
2930,3945,2023-06-18,630.62,761
2931,997,2024-04-28,4084.42,259
2932,4541,2023-11-08,4038.27,602
2933,4828,2023-08-09,4541.41,178
2934,1786,2023-12-28,3790.31,211
2935,60,2023-10-15,1447.43,174
2936,653,2023-03-19,368.3,563
2937,2915,2023-09-25,360.07,775
2938,1286,2024-09-16,2647.14,696
2939,1281,2024-11-19,3262.17,356
2940,1488,2023-07-22,657.52,405
2941,1454,2024-09-18,2769.7,256
2942,1011,2024-05-18,1483.45,550
2943,3724,2024-04-02,3411.94,165
2944,2796,2024-06-24,4139.22,473
2945,2033,2024-10-14,4326.13,139
2946,2226,2023-09-30,3839.25,117
2947,16,2024-04-09,2496.23,149
2948,2310,2024-07-09,3797.9,903
2949,87,2024-07-10,3190.68,176
2950,2580,2023-04-17,3201.55,782
2951,523,2024-12-15,2235.2,57
2952,433,2024-03-15,3330.3,706
2953,1560,2024-08-10,140.72,219
2954,4326,2023-12-23,1312.39,297
2955,2038,2023-08-03,342.63,69
2956,531,2024-05-08,4629.92,505
2957,2995,2024-12-07,2319.75,250
2958,2263,2023-03-27,70.45,170
2959,3855,2024-11-08,1150.45,148
2960,1340,2023-05-10,4373.35,263
2961,114,2023-05-07,1055.48,311
2962,1461,2023-08-28,4851.74,720
2963,3815,2024-12-04,169.71,193
2964,3064,2024-05-30,1114.98,889
2965,2710,2023-10-22,3595.92,169
2966,3160,2024-08-15,2151.21,82
2967,2217,2024-03-12,4766.41,816
2968,2675,2023-05-16,3290.47,370
2969,56,2024-10-26,3835.3,182
2970,4995,2024-04-30,111.82,953
2971,413,2023-10-04,3319.62,993
2972,3166,2024-02-11,779.32,870
2973,4707,2024-10-03,2698.6,381
2974,4051,2023-06-27,507.15,465
2975,3414,2023-08-20,4231.6,902
2976,2802,2024-05-05,2989.28,762
2977,3884,2024-12-20,4410.79,570
2978,3815,2023-08-31,1509.69,993
2979,1340,2023-03-28,4887.78,464
2980,1362,2024-06-26,4681.59,642
2981,1393,2023-12-13,3220.74,266
2982,4380,2023-12-01,1128.54,810
2983,4515,2024-12-02,1908.7,988
2984,3135,2024-01-02,479.84,271
2985,660,2023-12-10,1595.52,598
2986,3185,2024-04-03,4146.39,872
2987,2953,2023-06-14,1441.04,634
2988,3042,2023-12-02,1432.9,121
2989,1768,2023-02-25,3162.03,301
2990,471,2023-02-19,2333.02,278
2991,2732,2023-01-18,4900.55,658
2992,4795,2024-05-06,4389.96,729
2993,2129,2023-04-12,3230.49,53
2994,4405,2024-01-29,85.11,785
2995,3679,2024-09-01,2091.48,543
2996,3410,2024-12-14,1471.06,640
2997,1752,2023-12-12,2997.18,21
2998,1599,2023-12-24,4310.45,782
2999,3977,2024-04-23,4091.53,651
3000,3485,2024-01-08,55.04,37
3001,2944,2024-03-19,1955.41,433
3002,4319,2023-12-28,2879.65,757
3003,4573,2023-11-13,1486.91,576
3004,1084,2024-05-20,4210.94,31
3005,4208,2023-10-20,4147.36,950
3006,1713,2023-02-16,515.47,416
3007,2960,2024-03-31,528.87,663
3008,747,2023-06-20,4382.92,822
3009,820,2024-06-16,4494.94,783
3010,943,2023-05-25,4929.46,782
3011,234,2023-07-05,1970.36,552
3012,247,2024-03-20,3528.45,714
3013,888,2024-05-26,1267.3,797
3014,2380,2024-04-21,3659.31,386
3015,3774,2023-11-03,2501.52,425
3016,1255,2024-07-04,3337.41,992
3017,870,2024-12-10,2791.8,667
3018,2975,2023-08-18,2702.66,304
3019,336,2024-03-23,3403.94,118
3020,3154,2023-08-15,828.89,275
3021,991,2024-04-22,4717.13,126
3022,1222,2023-08-24,3281.56,381
3023,620,2024-08-18,2734.74,118
3024,1653,2024-02-01,191.63,6
3025,3214,2024-07-20,4199.6,391
3026,69,2024-01-22,1282.46,378
3027,1758,2023-04-04,1530.51,222
3028,4712,2024-01-27,4389.68,25
3029,2860,2024-03-01,4506.4,380
3030,2284,2024-08-09,2931.74,385
3031,721,2024-06-21,1652.03,681
3032,1866,2024-12-04,298.6,363
3033,2681,2024-03-07,1578.19,552
3034,4121,2023-02-21,752.35,446
3035,4557,2023-11-10,1863.62,353
3036,2654,2023-04-13,1507.18,156
3037,993,2023-03-07,4617.12,279
3038,4660,2024-09-23,3312.03,68
3039,33,2023-10-05,2887.58,643
3040,1033,2024-07-12,219.5,525
3041,1989,2023-06-10,277.77,983
3042,4969,2024-01-07,2197.56,941
3043,1028,2024-09-30,4404.3,142
3044,2052,2023-01-01,778.36,718
3045,1881,2023-12-05,261.36,184
3046,684,2024-08-09,1884.53,362
3047,2173,2023-05-01,2271.32,77
3048,3487,2023-06-21,2858.36,491
3049,4816,2023-11-14,2603.59,45
3050,909,2023-05-20,3759.9,206
3051,3664,2023-11-03,3650.5,473
3052,4486,2023-12-17,3277.96,28
3053,3606,2024-12-23,3895.92,311
3054,565,2023-03-12,4215.76,120
3055,4462,2024-09-09,1966.48,226
3056,1670,2024-01-12,4778.64,687
3057,2679,2024-12-22,2116.22,905
3058,3245,2024-11-29,4680.37,966
3059,2588,2024-11-20,3169.15,951
3060,2388,2023-01-11,1812.66,669
3061,4560,2023-03-10,967.12,855
3062,2146,2024-11-26,77.1,51
3063,1072,2023-04-18,1806.05,997
3064,4484,2024-10-30,4809.44,734
3065,4948,2024-12-09,2090.68,677
3066,4699,2023-03-19,2087.36,359
3067,1558,2023-04-07,761.71,360
3068,4435,2024-04-24,1553.17,650
3069,3200,2024-03-01,4841.51,509
3070,700,2023-09-05,784.71,501
3071,4488,2023-09-15,4995.21,670
3072,4191,2024-04-02,1065.14,606
3073,165,2024-11-26,2645.56,100
3074,4347,2023-10-22,3567.44,687
3075,3473,2024-04-23,4641.91,464
3076,2001,2024-09-04,3896.56,325
3077,2113,2023-03-10,166.42,706
3078,3414,2023-07-26,4125.98,1000
3079,4196,2023-01-20,4141.21,652
3080,4427,2024-01-23,1347.96,531
3081,2308,2023-09-21,640.02,378
3082,2925,2023-06-23,4647.06,126
3083,4093,2023-06-17,3177.65,536
3084,715,2024-01-06,4541.03,539
3085,3097,2023-07-25,2570.19,932
3086,3671,2024-10-25,2432.61,661
3087,1072,2024-01-23,1172.41,732
3088,4161,2024-10-29,2337.56,674
3089,643,2023-07-22,1582.69,576
3090,3905,2023-04-11,4901.14,934
3091,3191,2023-05-05,2658.44,298
3092,3923,2023-03-12,75.39,207
3093,2651,2023-10-14,2319.38,417
3094,2424,2024-08-04,2730.57,171
3095,4567,2023-03-02,2714.41,519
3096,1452,2024-11-06,3344.63,672
3097,4037,2024-06-02,2759.77,973
3098,1806,2024-10-25,4084.35,539
3099,2647,2024-10-31,798.41,577
3100,2060,2024-06-18,103.76,635
3101,3116,2024-05-25,3350.56,426
3102,3081,2023-01-13,2510.8,895
3103,4963,2023-03-13,153.75,330
3104,374,2024-06-09,2170.0,378
3105,2281,2023-06-11,4893.24,611
3106,527,2024-02-25,4392.54,267
3107,1853,2023-10-13,4392.75,912
3108,2728,2024-01-26,3475.1,588
3109,3288,2024-07-30,2791.9,455
3110,2666,2023-04-13,1754.84,813
3111,742,2023-12-29,194.58,3
3112,528,2024-12-01,4967.99,587
3113,1340,2024-06-12,1684.2,460
3114,99,2023-02-09,1847.33,562
3115,2445,2024-11-04,1309.38,730
3116,1622,2024-07-20,265.47,95
3117,2497,2024-06-30,263.51,179
3118,1498,2023-01-23,2327.05,817
3119,1869,2023-11-28,1245.8,884
3120,2966,2023-06-30,4474.93,472
3121,2557,2024-01-20,3660.89,108
3122,3017,2023-08-20,2033.5,850
3123,4613,2024-11-21,21.47,801
3124,765,2023-07-08,4986.61,470
3125,3795,2024-07-11,4866.36,746
3126,4160,2023-08-03,3467.52,792
3127,2012,2023-09-07,504.67,178
3128,3344,2024-12-10,2284.17,24
3129,3533,2024-09-14,763.58,584
3130,334,2024-01-29,2233.01,858
3131,815,2024-06-23,3910.28,905
3132,3750,2024-01-04,3022.56,885
3133,1069,2024-11-29,4873.36,767
3134,357,2024-12-29,266.16,715
3135,4681,2024-09-20,2439.06,349
3136,137,2023-08-15,1690.94,546
3137,2089,2024-04-14,3799.74,124
3138,1754,2023-02-22,3164.1,666
3139,3948,2023-08-01,4372.61,779
3140,857,2023-03-18,2618.77,236
3141,2174,2023-01-01,524.23,229
3142,2368,2023-01-20,4756.6,918
3143,1706,2023-11-18,614.51,718
3144,569,2024-07-02,2323.94,353
3145,676,2023-07-25,4751.97,28
3146,2324,2023-02-19,2547.18,758
3147,2293,2024-07-14,4542.48,501
3148,1541,2024-03-24,893.36,167
3149,928,2024-12-27,2764.86,214
3150,349,2024-11-20,2864.41,216
3151,1740,2023-03-17,1524.37,70
3152,3324,2023-11-04,961.8,354
3153,3938,2023-06-08,3555.38,369
3154,733,2024-07-29,2771.53,692
3155,3982,2024-12-26,1259.35,666
3156,1944,2024-04-16,1147.05,429
3157,376,2024-10-02,1268.44,735
3158,376,2024-06-08,2727.47,239
3159,1071,2024-07-17,3344.16,307
3160,4727,2023-12-05,3453.89,737
3161,2351,2023-03-12,347.06,341
3162,864,2024-08-03,1513.06,397
3163,3660,2024-07-27,1217.52,536
3164,646,2023-02-03,2842.1,334
3165,1734,2023-12-13,2056.56,543
3166,602,2024-10-02,3221.75,345
3167,1115,2024-07-04,100.05,819
3168,4962,2024-02-16,4646.76,828
3169,24,2024-08-21,4723.95,762
3170,1593,2023-08-09,4826.99,705
3171,3937,2024-10-08,4597.79,318
3172,447,2023-03-19,1128.7,871
3173,4267,2023-12-20,2465.49,868
3174,3440,2024-12-30,341.43,750
3175,2613,2024-08-20,2320.84,580
3176,3415,2024-02-20,4461.3,998
3177,3936,2023-05-27,2141.11,873
3178,893,2024-11-19,324.82,320
3179,4028,2023-01-10,4099.46,507
3180,1265,2023-05-26,2865.44,825
3181,2570,2024-02-22,474.4,673
3182,4505,2024-03-25,1906.42,677
3183,3600,2024-08-01,142.06,979
3184,3733,2024-05-18,3536.84,958
3185,4653,2023-08-16,4507.88,703
3186,4817,2024-09-15,2690.58,837
3187,399,2024-08-28,3327.09,548
3188,1288,2023-07-25,4521.07,728
3189,4454,2024-03-18,2815.56,166
3190,855,2024-04-10,419.93,14
3191,3248,2023-05-05,1594.73,914
3192,4517,2023-03-17,3619.41,198
3193,370,2023-06-29,3507.32,47
3194,2743,2024-04-26,4941.9,89
3195,2167,2024-04-27,3286.58,382
3196,2256,2024-06-27,3653.48,35
3197,364,2023-04-26,221.72,551
3198,1759,2024-12-11,4904.76,869
3199,4858,2023-08-06,2155.73,612
3200,2163,2023-03-20,1674.99,537
3201,1712,2024-05-31,2784.82,329
3202,79,2024-12-26,1552.07,43
3203,3487,2024-03-30,4409.95,241
3204,998,2023-10-25,3707.52,33
3205,894,2024-06-15,3659.79,294
3206,999,2023-02-08,2963.44,263
3207,4777,2024-05-11,1106.32,448
3208,2993,2023-03-09,1492.22,297
3209,3605,2023-12-01,3820.59,356
3210,2865,2024-09-14,1385.31,461
3211,388,2023-01-20,452.26,812
3212,990,2024-05-17,1552.61,757
3213,3683,2024-03-16,112.85,652
3214,3489,2024-08-19,4340.33,829
3215,4154,2023-01-07,3733.49,993
3216,4394,2024-02-27,4989.97,496
3217,4532,2023-10-07,2608.4,384
3218,297,2023-12-30,4957.02,438
3219,175,2023-03-06,3611.76,884
3220,3986,2024-12-13,498.85,276
3221,407,2024-06-04,1299.75,658
3222,3383,2023-06-11,3195.98,281
3223,1210,2023-03-31,3016.66,222
3224,3029,2023-09-05,2148.67,95
3225,2933,2024-08-12,1257.37,774
3226,2992,2023-08-03,1143.8,765
3227,3938,2024-01-22,3369.04,909
3228,4250,2024-02-17,4233.29,520
3229,1306,2023-08-08,1114.71,383
3230,1950,2023-12-01,3102.19,316
3231,4672,2023-12-11,478.7,741
3232,1744,2024-12-23,1202.71,409
3233,1796,2023-09-11,863.01,323
3234,4743,2024-09-02,4918.62,795
3235,3170,2023-07-28,4721.31,780
3236,2095,2024-10-05,1619.22,853
3237,1396,2024-01-08,1372.26,340
3238,469,2023-07-08,726.05,974
3239,4856,2024-04-09,4165.05,132
3240,3696,2024-02-21,1614.05,152
3241,3485,2024-10-18,2808.66,941
3242,1215,2024-06-24,896.65,194
3243,1020,2023-01-04,3730.66,904
3244,2955,2024-02-18,474.24,855
3245,346,2023-01-16,523.76,91
3246,3695,2024-02-22,4294.24,467
3247,3704,2023-06-24,496.09,224
3248,3442,2023-08-04,3148.78,972
3249,2693,2024-05-28,3843.04,889
3250,4440,2023-07-08,1023.06,201
3251,1583,2023-10-29,1900.24,70
3252,2266,2024-11-05,1269.18,59
3253,820,2023-12-15,3554.01,254
3254,1411,2024-01-13,1077.33,388
3255,599,2024-03-09,600.49,826
3256,2561,2023-04-23,2604.65,199
3257,3328,2023-04-15,3707.97,375
3258,1162,2023-06-21,3072.88,276
3259,287,2024-04-24,583.14,140
3260,921,2024-07-07,268.24,865
3261,3413,2023-10-09,490.35,784
3262,4347,2024-09-20,4385.48,639
3263,4140,2024-05-07,425.63,580
3264,3486,2024-05-24,2408.79,186
3265,3374,2023-01-04,220.59,882
3266,4195,2023-11-28,1914.34,268
3267,1346,2024-10-21,4627.83,255
3268,4960,2023-08-31,920.25,787
3269,1819,2024-10-22,2734.8,525
3270,2431,2024-01-21,3498.73,14
3271,2877,2023-06-18,1247.61,591
3272,1031,2024-11-04,3266.16,835
3273,2533,2024-10-30,2290.69,391
3274,112,2024-01-24,2043.45,433
3275,4547,2024-11-03,3578.45,810
3276,2049,2024-02-15,1036.65,41
3277,443,2023-01-09,2732.35,65
3278,2998,2023-01-01,2019.79,31
3279,1376,2024-01-25,2200.45,1
3280,3969,2023-02-10,126.16,666
3281,2865,2023-12-31,2071.47,164
3282,4675,2023-07-01,730.31,816
3283,2170,2024-08-23,1199.91,802
3284,2946,2024-07-25,1155.82,477
3285,3980,2023-03-08,2806.76,674
3286,1432,2024-02-01,4970.05,921
3287,569,2023-03-07,2040.25,304
3288,1587,2023-06-02,4713.35,415
3289,1515,2023-01-28,449.45,387
3290,1057,2023-08-25,1367.89,749
3291,4567,2024-08-07,1279.15,12
3292,277,2023-07-14,1152.66,69
3293,290,2023-10-05,990.47,616
3294,662,2024-11-09,4569.07,589
3295,409,2024-09-25,413.05,241
3296,4243,2024-03-23,435.6,550
3297,1495,2023-02-25,1307.52,404
3298,3624,2023-09-15,138.19,890
3299,3880,2024-03-21,1748.0,555
3300,2602,2023-09-23,586.07,612
3301,2942,2024-03-30,4783.36,799
3302,1524,2024-04-30,4137.94,812
3303,376,2024-02-04,4020.73,199
3304,1481,2023-12-15,3954.88,26
3305,4984,2023-06-19,2602.05,968
3306,1769,2024-01-17,4338.99,204
3307,4894,2023-01-16,2018.85,784
3308,4840,2024-03-30,1955.01,820
3309,1973,2024-10-06,628.43,445
3310,294,2023-10-10,70.35,790
3311,1117,2024-03-04,4882.59,994
3312,3052,2024-12-01,3716.37,575
3313,2241,2024-10-08,911.8,796
3314,1268,2023-01-21,594.12,321
3315,2500,2024-01-19,4954.18,507
3316,3798,2024-08-25,2589.94,556
3317,4019,2023-06-01,4338.41,317
3318,2591,2023-03-06,4111.29,74
3319,4673,2023-06-07,4692.61,57
3320,3679,2023-03-18,201.04,814
3321,4881,2023-09-20,4228.39,746
3322,3312,2023-02-26,1692.68,827
3323,767,2024-08-09,27.59,526
3324,3878,2024-05-31,1162.57,300
3325,4313,2024-12-25,3708.35,637
3326,4452,2024-06-30,2823.72,288
3327,1639,2024-04-05,2739.43,42
3328,2793,2023-04-20,2130.55,717
3329,4603,2024-04-22,4385.29,107
3330,1329,2024-09-25,1828.55,563
3331,4624,2023-09-29,4995.13,485
3332,578,2023-04-28,4144.4,16
3333,3425,2023-01-07,2175.95,765
3334,4505,2023-02-22,4350.1,687
3335,2686,2024-05-04,659.4,752
3336,2651,2024-07-06,678.32,472
3337,4523,2023-05-31,4934.74,382
3338,1411,2024-04-30,2586.49,123
3339,3358,2024-08-12,2820.32,332
3340,2588,2024-12-01,1742.65,500
3341,2752,2023-04-10,4120.08,330
3342,1005,2023-09-13,634.05,579
3343,3525,2024-03-21,710.24,150
3344,2382,2024-07-06,955.79,970
3345,3594,2023-11-12,2743.71,135
3346,2122,2023-07-17,1876.02,545
3347,581,2024-05-20,2020.35,91
3348,3592,2023-06-30,4226.21,819
3349,1141,2024-02-21,3338.14,323
3350,2854,2023-11-10,4650.0,588
3351,3772,2023-10-22,3333.23,202
3352,3829,2023-08-11,24.82,915
3353,1213,2023-05-21,3269.04,49
3354,1194,2023-12-21,4058.41,690
3355,1561,2024-06-13,2228.71,589
3356,774,2024-12-09,2039.05,428
3357,1979,2023-10-20,3517.55,180
3358,3398,2024-05-17,3618.51,519
3359,2899,2024-06-19,825.36,659
3360,1381,2023-01-30,1536.08,478
3361,3462,2024-01-20,2881.02,156
3362,4451,2024-06-05,2299.57,91
