id_pedido,id_cliente,data_pedido,valor_total,id_produto_associado
1658,3239,2023-01-24,3079.79,623
1659,4805,2023-01-16,211.64,240
1660,2581,2024-09-27,4723.42,402
1661,1029,2023-10-12,4668.82,604
1662,154,2024-03-31,795.13,807
1663,2558,2024-01-22,4356.06,577
1664,3001,2023-08-19,535.44,14
1665,4937,2023-01-13,4850.48,690
1666,2320,2023-06-04,3732.73,724
1667,4671,2024-05-14,222.96,117
1668,3702,2023-01-17,1736.93,128
1669,3990,2023-09-19,3570.15,263
1670,1466,2024-07-31,4201.86,466
1671,1028,2024-11-08,4725.0,213
1672,3956,2024-04-29,1519.66,177
1673,4517,2023-06-28,2593.79,633
1674,715,2023-06-20,4796.21,526
1675,3651,2023-09-30,694.87,824
1676,825,2023-05-04,1719.46,932
1677,3386,2023-05-15,3086.13,129
1678,2453,2023-03-11,2846.95,520
1679,1620,2023-12-02,969.65,199
1680,3834,2023-12-18,3510.12,199
1681,3317,2024-05-26,3461.44,663
1682,3062,2024-06-20,3575.91,437
1683,2119,2024-02-11,4434.77,717
1684,767,2024-03-02,4106.15,898
1685,330,2023-08-09,2227.3,423
1686,4218,2024-11-11,400.61,73
1687,4311,2023-08-13,142.58,765
1688,1634,2024-07-28,2028.99,301
1689,3155,2024-09-07,4876.96,652
1690,4546,2023-05-24,2929.46,827
1691,2153,2024-10-14,3343.57,453
1692,3057,2023-07-21,297.97,41
1693,3194,2024-06-24,1278.09,784
1694,1774,2024-05-30,534.98,275
1695,4911,2024-11-05,3619.44,332
1696,2374,2023-09-25,4347.4,814
1697,479,2024-07-30,4591.29,754
1698,1423,2023-09-29,482.42,328
1699,2153,2024-08-15,4895.77,155
1700,4416,2024-06-11,3922.23,827
1701,2266,2023-11-14,3942.63,10
1702,4785,2023-02-23,3837.8,471
1703,2799,2023-09-07,609.78,885
1704,3307,2023-03-24,4829.22,413
1705,2676,2024-12-20,2323.48,220
1706,2250,2024-10-29,448.82,725
1707,3867,2024-07-19,3404.37,852
1708,1814,2023-05-21,4135.66,200
1709,2619,2023-08-15,3279.27,357
1710,251,2024-05-05,115.53,720
1711,3205,2024-04-21,4590.85,82
1712,2556,2023-03-02,1459.45,754
1713,908,2024-02-05,3788.69,413
1714,2271,2024-09-06,2399.37,221
1715,1457,2023-10-06,4041.44,893
1716,3387,2024-10-19,4251.72,797
1717,57,2023-08-07,3193.07,103
1718,3254,2024-12-28,1185.39,573
1719,131,2023-10-19,4439.73,154
1720,199,2024-01-20,413.65,693
1721,2724,2023-11-04,1437.6,33
1722,4417,2023-08-28,4698.01,593
1723,1755,2024-02-18,2209.83,424
1724,1730,2024-09-16,1173.62,872
1725,1815,2023-04-14,3809.81,10
1726,2626,2024-04-28,2484.87,367
1727,3920,2023-05-02,1832.45,277
1728,3440,2024-01-09,1093.94,77
1729,1772,2023-11-30,2975.84,271
1730,970,2023-04-04,2769.54,390
1731,4456,2024-10-20,3903.39,342
1732,245,2024-08-16,2565.77,981
1733,2510,2024-08-18,2400.17,655
1734,1462,2024-01-07,3031.44,874
1735,4477,2023-12-03,3271.75,767
1736,1415,2024-07-18,4065.67,197
1737,2780,2023-05-26,1094.51,46
1738,4657,2024-06-23,2217.11,581
1739,2265,2023-11-04,27.98,910
1740,3108,2023-10-31,3517.22,244
1741,4078,2024-06-23,4681.14,63
1742,644,2023-05-21,1861.41,79
1743,1434,2024-04-03,3870.39,908
1744,3800,2024-05-28,125.15,663
1745,3518,2024-06-27,3132.46,305
1746,1625,2024-04-08,1430.08,404
1747,2840,2023-12-24,1405.58,591
1748,4544,2024-06-08,4102.98,370
1749,1638,2023-08-31,4613.23,172
1750,4334,2023-02-17,1476.08,174
1751,1465,2023-11-14,3183.9,246
1752,664,2023-03-24,1632.28,640
1753,4093,2024-01-23,4609.86,447
1754,1567,2023-10-12,1078.69,97
1755,410,2023-06-13,2443.01,383
1756,2508,2024-09-01,487.16,492
1757,4833,2024-07-06,2007.5,758
1758,212,2024-09-20,4247.14,633
1759,3594,2023-09-17,4929.52,426
1760,4996,2024-04-12,502.44,135
1761,1694,2024-03-23,2336.39,950
1762,4630,2024-03-10,351.15,990
1763,3221,2023-03-01,1902.17,135
1764,2529,2023-12-09,2900.75,696
1765,2638,2024-07-06,3753.24,769
1766,4414,2023-01-31,3410.47,652
1767,2072,2024-11-15,3249.22,433
1768,4040,2024-08-20,3196.35,402
1769,1514,2023-05-21,661.02,346
1770,1361,2024-02-27,3890.46,839
1771,2397,2023-08-09,3494.2,557
1772,1588,2024-08-15,2619.78,480
1773,4802,2023-11-17,2630.07,860
1774,369,2023-09-02,1509.29,933
1775,1983,2023-03-18,4533.82,668
1776,4231,2024-07-06,1548.94,206
1777,353,2024-05-23,3086.62,222
1778,4985,2023-04-16,1235.8,73
1779,714,2024-09-05,3968.08,574
1780,4655,2023-01-16,837.99,913
1781,1009,2024-04-15,1411.11,435
1782,2325,2024-09-17,1263.53,375
1783,3545,2023-04-26,1967.1,883
1784,870,2024-09-23,481.77,780
1785,2782,2024-01-02,2534.83,892
1786,1942,2024-03-28,253.83,940
1787,3374,2024-06-01,2740.57,809
1788,2425,2023-12-13,18.22,459
1789,3430,2024-10-23,2714.05,916
1790,1552,2024-05-01,3504.6,693
1791,3600,2023-09-12,3584.67,738
1792,1925,2024-07-22,2007.21,869
1793,769,2024-10-22,4095.93,138
1794,2195,2024-12-21,1623.34,199
1795,2504,2024-11-24,251.22,946
1796,1304,2024-11-02,88.21,838
1797,3674,2024-02-10,1450.75,624
1798,4784,2024-11-08,4897.44,587
1799,1768,2023-03-07,3298.3,700
1800,3408,2023-02-21,4745.89,333
1801,1061,2024-06-01,798.06,965
1802,2344,2023-07-21,3110.52,677
1803,2515,2024-05-05,346.38,308
1804,48,2024-02-21,4997.54,438
1805,3264,2023-12-21,1628.8,976
1806,4386,2024-07-02,3688.84,283
1807,3092,2024-12-22,706.22,291
1808,1753,2024-07-31,734.66,605
1809,1590,2024-12-26,4991.71,404
1810,2563,2023-11-10,666.29,424
1811,1338,2024-10-09,1268.44,714
1812,3656,2023-02-10,4197.2,855
1813,530,2024-11-15,4544.04,83
1814,978,2024-02-04,409.68,595
1815,3850,2023-06-15,717.52,138
1816,2032,2023-08-19,1602.5,679
1817,1740,2023-02-03,4807.17,377
1818,3747,2024-04-24,4355.66,285
1819,4847,2023-10-23,4031.69,274
1820,399,2023-08-22,4374.46,827
1821,4785,2024-02-13,4489.72,395
1822,4655,2024-04-24,2043.66,439
1823,3925,2023-06-21,4067.85,823
1824,4443,2023-11-19,2776.28,363
1825,2196,2023-07-31,2305.09,500
1826,2158,2023-02-12,3295.82,56
1827,1336,2024-04-12,4835.89,902
1828,1602,2024-11-08,489.12,480
1829,4070,2024-09-03,4386.23,503
1830,1943,2023-08-12,4977.16,619
1831,3810,2024-06-22,1715.2,406
1832,3092,2024-08-09,2814.71,938
1833,3879,2024-05-07,4812.91,608
1834,2517,2023-12-19,125.78,17
1835,1027,2023-11-23,129.02,13
1836,628,2023-06-04,2568.04,189
1837,195,2024-03-20,3190.13,81
1838,3777,2024-01-02,2011.48,912
1839,3030,2023-12-09,1194.14,208
1840,1392,2023-07-27,2282.36,87
1841,4835,2024-07-31,1406.05,743
1842,132,2024-06-09,1862.31,546
1843,1365,2023-10-08,3317.47,590
1844,74,2024-06-26,2403.42,452
1845,4675,2023-06-18,462.9,323
1846,3873,2023-07-22,4056.98,139
1847,2091,2024-02-26,1834.12,554
1848,1158,2023-04-12,3248.36,264
1849,1620,2023-09-29,575.1,889
1850,4344,2024-09-06,472.3,709
1851,764,2024-12-07,2546.92,959
1852,4394,2024-05-24,4821.66,539
1853,3027,2024-12-06,3563.32,72
1854,2764,2023-03-03,2324.25,18
1855,1218,2024-09-22,2308.41,234
1856,4139,2024-10-02,3281.9,472
1857,36,2023-01-14,3385.76,942
1858,4101,2024-12-21,4973.02,652
1859,1820,2024-06-05,4002.19,539
1860,3098,2024-02-18,2638.51,701
1861,4423,2024-10-28,2520.29,316
1862,3403,2024-03-31,437.44,716
1863,3312,2024-08-18,1845.21,794
1864,3363,2023-08-14,4880.97,223
1865,2217,2023-10-19,3164.37,814
1866,4574,2024-07-14,3672.62,750
1867,891,2023-07-13,4238.89,576
1868,4482,2024-08-21,4312.1,645
1869,3975,2023-03-02,1584.52,184
1870,4470,2023-11-05,3833.83,53
1871,2794,2023-10-13,3597.83,806
1872,4805,2023-03-01,2616.43,823
1873,3689,2023-12-02,1786.09,534
1874,1864,2023-12-26,844.81,874
1875,1412,2023-10-30,726.72,698
1876,3590,2024-06-01,2050.77,339
1877,2690,2023-07-23,1418.48,57
1878,4135,2024-03-05,1107.41,62
1879,142,2023-02-21,1763.58,826
1880,1271,2023-05-27,1584.38,815
1881,4175,2024-01-03,3150.29,356
1882,988,2023-09-16,3501.84,775
1883,387,2024-04-16,1191.19,242
1884,2423,2024-10-18,4583.86,78
1885,1482,2023-03-21,2684.65,226
1886,1537,2024-04-25,4952.18,726
1887,2379,2024-03-27,2882.91,615
1888,3428,2024-05-17,4982.48,173
1889,2958,2024-09-12,107.45,758
1890,4468,2023-05-30,1757.8,333
1891,4779,2024-01-30,414.16,920
1892,3557,2023-06-24,2490.67,135
1893,4045,2023-01-16,2740.15,123
1894,1860,2024-10-16,2527.26,852
1895,2331,2024-05-29,2122.79,141
1896,3353,2024-08-02,979.96,659
1897,890,2024-10-07,395.86,645
1898,4564,2024-07-23,344.21,658
1899,1546,2023-10-25,887.24,441
1900,3171,2023-07-31,3141.92,469
1901,3127,2023-09-22,2179.49,882
1902,2989,2024-04-26,1871.79,578
1903,3491,2024-11-22,4070.99,968
1904,4927,2024-02-06,2597.47,111
1905,3902,2023-06-27,2737.45,400
1906,1070,2023-06-04,4396.66,838
1907,3429,2023-05-24,1155.97,602
1908,718,2023-07-23,3331.48,339
1909,4765,2024-10-03,3473.63,11
1910,4418,2024-01-24,2591.77,237
1911,1198,2024-02-26,4414.87,349
1912,3685,2024-07-01,593.12,846
1913,4231,2023-12-17,4859.51,844
1914,2272,2024-08-08,2709.89,336
1915,4351,2024-09-06,1813.11,469
1916,1584,2024-02-08,152.74,775
1917,2346,2023-07-25,1254.5,163
1918,4661,2024-09-23,352.8,415
1919,3594,2023-04-26,4895.58,845
1920,4038,2024-02-05,1359.42,394
1921,1636,2024-11-18,4694.7,782
1922,1210,2024-11-01,4613.45,120
1923,4287,2024-04-08,687.17,895
1924,57,2023-01-09,4715.69,562
1925,2251,2024-08-10,1552.74,87
1926,2147,2023-01-25,498.22,218
1927,2782,2023-08-06,3404.26,721
1928,932,2023-05-05,1497.97,415
1929,1202,2023-10-26,248.9,811
1930,3156,2023-08-28,2251.06,404
1931,486,2023-04-09,4809.87,673
1932,4397,2024-02-19,990.06,867
1933,3599,2023-08-26,4904.17,76
1934,3155,2023-10-26,2519.07,150
1935,4663,2023-04-24,2127.7,712
1936,2579,2023-08-06,3990.44,937
1937,1259,2024-09-02,2637.46,44
1938,3435,2024-03-26,2043.82,305
1939,692,2024-01-24,4627.92,629
1940,3457,2023-05-14,2121.17,235
1941,4055,2024-11-04,2113.79,887
1942,392,2024-06-25,1517.98,527
1943,1446,2024-01-28,4749.23,903
1944,1686,2023-05-19,4170.95,302
1945,4207,2023-06-08,3572.1,909
1946,4623,2023-03-08,1196.17,952
1947,3372,2024-01-24,1670.5,357
1948,3862,2024-06-29,597.9,421
1949,988,2023-05-22,911.54,893
1950,3307,2024-06-10,1330.74,314
1951,2703,2024-03-03,759.77,723
1952,1098,2024-02-09,518.34,332
1953,259,2024-04-12,3103.04,978
1954,431,2024-05-17,2028.67,140
1955,2498,2023-10-14,1824.18,263
1956,791,2023-06-12,4532.84,103
1957,2229,2023-08-10,2226.37,125
1958,2757,2024-01-08,4539.03,389
1959,2816,2024-10-04,2756.04,361
1960,2256,2024-01-19,3013.59,309
1961,400,2024-09-29,2274.35,845
1962,254,2023-10-30,1624.36,483
1963,4502,2023-06-07,133.65,546
1964,4947,2024-11-24,472.05,478
1965,773,2023-01-20,2011.86,574
1966,687,2023-05-18,2831.49,541
1967,2269,2023-08-23,401.73,439
1968,422,2024-05-25,2460.1,811
1969,2098,2023-06-03,23.02,640
1970,3557,2023-03-02,1982.86,280
1971,1353,2023-03-16,1754.19,324
1972,4080,2024-12-04,4920.97,43
1973,590,2023-08-09,1872.28,786
1974,3550,2024-12-16,3107.82,41
1975,2172,2023-07-10,3187.41,581
1976,2756,2023-02-04,2846.01,646
1977,930,2023-09-23,521.04,128
1978,1521,2023-11-08,4962.4,60
1979,1749,2023-10-31,4990.74,848
1980,770,2024-07-15,741.14,617
1981,2881,2024-08-22,4857.78,199
1982,136,2024-12-30,243.96,421
1983,3673,2023-03-08,767.85,216
1984,77,2024-12-20,1540.69,785
1985,806,2024-08-06,4975.89,963
1986,4213,2024-06-28,2809.45,198
1987,2191,2024-07-23,4966.63,569
1988,4298,2024-10-01,3627.37,797
1989,4901,2024-04-05,1164.29,523
1990,1202,2024-08-01,2179.12,120
1991,2857,2024-03-23,268.63,212
1992,1607,2023-09-28,1189.26,79
1993,3733,2024-06-13,1040.97,567
1994,3141,2023-11-03,1312.94,662
1995,4278,2024-09-04,2416.24,90
1996,2328,2024-11-23,3340.27,915
1997,2161,2024-12-03,1642.91,14
1998,994,2023-03-09,1877.45,269
1999,2749,2024-10-28,1232.92,931
2000,3078,2024-04-11,2619.8,162
2001,1318,2024-04-26,1358.44,260
2002,4121,2024-09-24,1569.06,754
2003,3355,2023-06-28,3049.44,597
2004,2705,2023-12-22,4962.8,407
2005,3755,2024-01-06,585.6,889
2006,122,2023-02-25,1691.33,62
2007,4263,2023-09-14,4307.64,822
2008,2280,2024-03-20,3131.23,375
2009,3990,2024-03-30,3619.58,175
2010,1663,2024-10-11,1416.81,901
2011,4090,2023-02-04,234.35,650
2012,372,2023-10-08,2646.04,216
2013,1691,2023-05-10,2351.77,754
2014,151,2024-09-29,4301.07,373
2015,2588,2023-07-19,3778.9,874
2016,4531,2023-05-29,734.03,388
2017,3132,2023-06-18,1887.28,356
2018,2120,2023-03-08,4565.28,109
2019,2853,2023-07-08,822.0,131
2020,3262,2023-08-30,799.56,201
2021,1296,2023-10-05,1660.47,126
2022,2822,2024-09-29,3612.98,26
2023,1083,2023-06-08,4615.64,908
2024,2167,2024-05-30,3882.05,372
2025,4799,2024-08-30,4708.22,123
2026,2973,2024-11-20,4312.31,497
2027,1881,2024-10-21,3723.06,497
2028,1324,2023-03-30,3395.53,855
2029,255,2023-09-08,3401.63,158
2030,26,2023-02-06,1575.38,659
2031,1733,2024-09-22,4915.97,813
2032,3270,2023-10-21,3260.07,783
2033,4432,2023-01-15,3963.29,11
2034,4333,2024-03-30,3326.5,69
2035,2825,2023-04-16,1570.63,617
2036,2270,2024-03-26,61.15,602
2037,4781,2023-10-24,2626.22,620
2038,2019,2024-11-05,2693.15,538
2039,500,2023-08-12,255.85,18
2040,3782,2024-07-14,4213.3,257
2041,4743,2024-10-01,4032.57,152
2042,266,2023-02-01,4891.02,537
2043,3017,2024-09-25,1251.58,128
2044,3233,2024-09-28,2076.87,765
2045,2293,2024-11-03,1957.06,434
2046,405,2024-03-10,497.35,683
2047,772,2024-02-10,3898.66,312
2048,4436,2023-10-15,4247.12,575
2049,1345,2023-03-30,308.63,315
2050,3469,2024-09-25,4467.22,850
2051,1876,2023-08-04,3487.61,935
2052,563,2023-03-28,2186.82,504
2053,549,2023-08-14,509.53,601
2054,4699,2024-02-08,4895.24,19
2055,122,2023-10-29,1953.08,434
2056,1415,2023-01-12,1431.83,477
2057,2464,2023-12-15,808.6,66
2058,645,2023-08-29,3016.16,706
2059,2099,2023-05-08,2916.0,768
2060,3636,2023-02-27,2598.48,441
2061,4094,2024-05-06,3501.19,504
2062,4113,2024-09-10,4305.24,353
2063,3284,2024-10-17,1397.45,630
2064,1592,2023-03-03,1847.55,344
2065,2127,2024-05-25,457.93,34
2066,4871,2023-09-08,406.83,13
2067,2361,2024-09-12,4141.76,78
2068,1208,2024-12-30,3768.68,788
2069,3399,2024-06-03,534.46,771
2070,2843,2024-03-04,3534.32,367
2071,1424,2023-02-08,1497.56,100
2072,2157,2024-02-15,4141.78,320
2073,4366,2023-09-26,3384.91,891
2074,1831,2023-08-04,3432.99,314
2075,666,2023-03-20,2075.22,729
2076,3293,2023-02-25,124.61,846
2077,3905,2024-11-29,3060.9,290
2078,934,2024-10-11,897.39,647
2079,2185,2023-05-01,2243.43,225
2080,2767,2024-03-25,63.82,51
2081,3710,2024-12-24,1897.04,513
2082,946,2023-03-20,1348.7,500
2083,1514,2023-11-24,1280.39,499
2084,1569,2024-01-26,2696.07,984
2085,2905,2023-06-19,1977.64,244
2086,954,2023-04-07,4462.9,441
2087,3987,2023-01-01,2050.96,411
2088,4484,2023-08-24,2579.48,860
2089,384,2024-02-03,2832.62,484
2090,1920,2024-11-06,977.05,578
2091,247,2024-04-17,2324.03,127
2092,2385,2024-08-05,3709.59,602
2093,4048,2023-01-21,3386.39,145
2094,4548,2023-07-07,2005.35,190
2095,1540,2023-06-24,3721.42,12
2096,2141,2024-11-16,2867.48,51
2097,596,2024-06-02,4124.73,206
2098,3300,2024-03-12,4148.18,596
2099,3127,2024-03-03,4549.92,531
2100,2220,2023-03-02,2817.42,39
2101,1973,2024-05-05,919.67,698
2102,2766,2023-07-03,3796.61,176
2103,3471,2023-10-24,3399.07,301
2104,3127,2023-03-26,1012.16,294
2105,1746,2024-06-17,2790.73,18
2106,2677,2024-06-02,1886.92,959
2107,3582,2024-05-16,128.19,73
2108,1085,2024-09-04,3581.46,912
2109,363,2024-12-05,3300.23,669
2110,1448,2023-03-26,123.69,54
2111,2255,2023-10-11,36.94,542
2112,3830,2024-07-20,4661.17,139
2113,1056,2024-11-08,2557.71,189
2114,1601,2023-12-15,945.9,479
2115,2120,2024-08-12,1945.92,375
2116,4904,2024-05-30,2959.74,614
2117,62,2024-08-28,4973.1,344
2118,341,2024-06-03,4697.84,399
2119,2273,2023-12-25,4278.86,676
2120,3520,2023-03-29,4398.7,523
2121,1909,2023-10-05,164.42,237
2122,4790,2024-03-05,275.01,790
2123,3042,2024-11-05,551.62,356
2124,2534,2023-05-10,3767.04,594
2125,1684,2024-06-24,3349.38,276
2126,4901,2024-11-30,4636.32,742
2127,4616,2024-03-18,2412.82,471
2128,3889,2023-02-28,867.16,1000
2129,62,2023-10-06,2745.56,379
2130,4012,2024-03-07,834.0,672
2131,3193,2023-04-30,1874.35,290
2132,3002,2024-06-04,895.16,853
2133,4181,2024-10-02,1864.88,623
2134,2349,2023-02-13,2885.51,353
2135,1088,2024-05-20,1985.39,727
2136,1926,2023-08-04,1362.52,959
2137,871,2024-02-12,2063.54,60
2138,3761,2024-01-23,3443.91,612
2139,740,2024-06-28,1123.82,743
2140,1081,2024-09-30,365.12,493
2141,4730,2023-02-20,1790.68,498
2142,2565,2023-07-23,4285.73,80
2143,947,2023-03-13,3859.28,245
2144,3027,2024-08-27,77.57,111
2145,680,2024-08-28,1919.95,451
2146,577,2024-07-15,255.87,839
2147,4823,2024-06-01,817.33,424
2148,3358,2023-09-29,2231.05,441
2149,4816,2024-05-01,1852.2,448
2150,648,2023-08-30,3264.82,692
2151,4247,2023-09-27,221.53,214
2152,1570,2023-10-05,3058.76,503
2153,2329,2023-09-30,4002.97,660
2154,2222,2023-08-02,4866.7,486
2155,2476,2023-05-29,4738.94,389
2156,339,2024-10-15,2082.8,954
2157,859,2023-07-30,360.64,127
2158,307,2024-07-26,2676.44,730
2159,4922,2023-07-06,2362.88,998
2160,3864,2023-08-18,4351.68,810
2161,2428,2024-01-17,2826.85,310
2162,3790,2024-06-22,3846.0,91
2163,4350,2023-12-23,3467.34,319
2164,3666,2023-09-15,2787.95,5
2165,2648,2023-06-14,4351.44,897
2166,2700,2024-03-11,1823.69,717
2167,3753,2023-05-27,4496.54,998
2168,1815,2024-05-15,561.36,337
2169,3544,2023-01-30,2824.14,620
2170,2336,2024-07-25,4713.43,720
2171,2445,2023-12-05,3284.51,298
2172,428,2023-07-12,644.38,79
2173,4756,2024-03-10,4415.03,243
2174,2880,2023-09-02,1496.03,917
2175,4060,2024-06-15,4424.91,56
2176,2977,2024-03-31,3901.19,747
2177,3360,2023-11-15,4971.1,553
2178,2365,2023-02-03,2844.27,591
2179,2196,2023-05-04,4677.2,268
2180,2735,2023-11-16,2063.81,757
2181,2896,2024-02-29,1005.29,710
2182,2779,2023-02-12,3366.99,818
2183,3117,2023-10-15,3356.65,254
2184,4531,2024-01-13,1434.07,759
2185,3740,2024-06-16,1538.53,600
2186,2391,2024-04-29,4406.08,794
2187,2543,2023-05-29,1270.92,770
2188,780,2023-12-06,4615.31,102
2189,1561,2023-06-04,1039.0,322
2190,1879,2024-01-21,1871.4,587
2191,4119,2023-02-09,3821.67,490
2192,372,2023-04-04,1169.37,32
2193,171,2023-05-03,1626.52,563
2194,540,2024-05-26,433.85,7
2195,474,2023-12-23,3341.3,730
2196,64,2024-02-11,234.04,52
2197,350,2023-12-10,4524.04,673
2198,421,2024-01-02,2100.87,268
2199,4179,2024-03-14,2771.36,8
2200,1439,2024-02-09,2160.02,804
2201,1593,2023-12-24,252.44,719
2202,4714,2024-07-03,4226.78,798
2203,53,2024-04-17,2917.43,542
2204,1224,2023-04-15,1047.7,648
2205,4400,2023-03-15,3793.05,464
2206,2891,2024-01-17,4941.26,857
2207,4920,2024-06-18,3776.93,685
2208,2372,2024-04-18,4124.94,236
2209,3415,2023-01-07,1041.89,272
2210,4661,2023-03-21,4938.15,688
2211,2097,2024-06-26,3623.78,263
2212,1309,2024-08-23,4220.93,199
2213,4310,2024-01-23,1790.24,531
2214,4334,2023-04-11,3090.05,991
2215,2759,2024-02-10,4897.34,729
2216,1203,2024-07-12,17.78,423
2217,1295,2023-01-24,2300.86,453
2218,1727,2023-03-24,1890.8,561
2219,4185,2024-01-25,2145.85,708
2220,3637,2023-07-10,3721.19,88
2221,4933,2024-05-03,3572.06,231
2222,1581,2024-03-08,3798.43,309
2223,4356,2023-05-17,4349.88,644
2224,584,2023-02-14,2052.38,552
2225,617,2024-06-19,4655.22,101
2226,2538,2024-11-16,4981.54,156
2227,172,2023-03-23,810.35,241
2228,261,2024-06-14,2990.83,193
2229,3044,2024-05-17,1306.64,172
2230,2368,2024-12-21,1921.3,908
2231,2367,2024-11-29,3671.55,612
2232,4562,2024-04-18,1830.75,232
2233,3575,2024-11-02,2369.08,668
2234,2857,2023-05-11,2311.46,206
2235,4105,2024-04-26,2172.38,571
2236,967,2023-02-27,2935.37,351
2237,2186,2024-09-21,3873.63,283
2238,248,2023-02-08,2334.31,3
2239,2119,2023-01-22,3688.09,424
2240,1534,2024-02-27,3210.71,341
2241,3666,2023-01-08,1729.2,230
2242,2803,2024-05-26,2639.63,454
2243,3486,2023-05-30,3648.79,315
2244,2223,2023-12-04,1815.99,759
2245,3023,2023-05-27,1623.73,63
2246,4078,2024-01-29,930.77,805
2247,3088,2024-10-06,2404.04,198
2248,4882,2023-08-14,2191.28,813
2249,56,2023-12-01,4000.86,621
2250,2611,2023-09-06,1951.15,249
2251,2548,2023-07-12,1089.74,96
2252,4047,2024-06-11,2666.05,192
2253,2902,2023-11-04,1315.39,637
2254,760,2023-09-01,3139.53,524
2255,634,2023-06-11,828.33,208
2256,369,2023-10-31,3520.04,379
2257,4522,2023-06-12,4407.26,607
2258,1587,2023-05-27,3701.1,779
2259,4266,2023-05-06,4512.85,477
2260,1799,2024-10-26,2374.92,670
2261,4514,2023-01-15,4332.08,482
2262,2974,2023-07-09,3713.4,696
2263,3750,2024-04-13,119.08,400
2264,1212,2024-04-22,254.48,436
2265,1219,2023-02-28,1076.38,306
2266,4847,2023-08-19,1327.71,495
2267,1858,2024-02-28,1991.27,802
2268,2887,2023-01-31,4694.92,91
2269,2451,2024-07-06,1211.3,437
2270,3914,2024-02-16,3250.85,184
2271,4208,2023-09-05,4384.02,446
2272,598,2024-02-01,2233.03,471
2273,2565,2023-07-19,2252.68,188
2274,839,2024-10-21,4454.85,818
2275,273,2023-02-21,482.28,393
2276,3044,2023-06-29,1754.0,79
2277,4383,2023-07-09,2012.44,442
2278,3069,2024-06-21,3706.15,15
2279,3908,2023-12-17,851.77,754
2280,3202,2023-09-02,2031.68,605
2281,3018,2024-12-17,3876.25,86
2282,1666,2024-11-24,4080.15,732
2283,161,2024-07-03,1296.25,473
2284,3932,2024-03-21,3388.12,48
2285,1365,2023-09-06,2253.57,236
2286,2614,2023-10-01,2400.92,163
2287,1293,2023-02-03,1564.32,415
2288,2011,2024-03-06,2664.74,1000
2289,2037,2023-12-08,379.51,85
2290,3819,2023-03-24,4887.66,712
2291,3327,2023-11-03,3162.66,830
2292,2391,2023-01-28,3934.18,751
2293,3154,2024-04-08,2923.13,774
2294,3471,2024-02-01,1821.58,63
2295,3964,2024-09-19,3848.87,696
2296,2221,2023-11-22,343.17,504
2297,3836,2024-12-18,3232.84,243
2298,3313,2024-05-16,2287.33,292
2299,3782,2024-08-15,1907.63,900
2300,2160,2024-05-06,1859.7,230
2301,1784,2023-04-17,1679.54,575
2302,4619,2024-11-27,3645.56,632
2303,3958,2024-09-29,4890.42,557
2304,329,2024-08-07,1441.49,406
2305,2253,2023-10-14,2068.73,698
2306,1250,2024-04-09,2296.37,173
2307,3139,2024-12-08,4931.51,187
2308,2914,2024-09-14,1443.62,925
2309,1619,2023-07-23,1156.66,134
2310,4085,2023-08-12,830.58,284
2311,2528,2023-07-09,1441.93,134
2312,4793,2024-03-12,2139.29,812
2313,384,2024-02-12,462.48,371
2314,4428,2023-12-13,4369.96,99
2315,1035,2023-10-16,1366.07,881
2316,2409,2024-03-28,3356.6,299
2317,4306,2023-11-07,1811.47,437
2318,3145,2024-06-04,675.49,183
2319,1352,2024-12-16,1303.14,825
2320,273,2023-08-23,593.49,496
2321,4324,2024-10-02,701.49,257
2322,3520,2023-02-16,1768.26,728
2323,3376,2023-07-17,2167.06,622
2324,4554,2023-08-02,3733.54,219
2325,4848,2023-08-07,3954.62,897
2326,643,2024-06-25,3501.04,14
2327,1456,2024-07-15,559.29,906
2328,2357,2024-04-16,4172.59,821
2329,4327,2023-08-19,1679.41,375
2330,1752,2024-01-13,4661.86,883
2331,4598,2024-03-19,1713.39,160
2332,174,2023-01-21,3322.58,306
2333,4665,2024-10-25,3777.98,285
2334,2170,2023-05-21,3700.66,779
2335,370,2024-07-15,2604.24,504
2336,36,2023-09-25,4721.69,19
2337,3364,2024-01-30,3132.38,966
2338,4244,2023-03-27,893.54,288
2339,2044,2024-11-16,4396.7,382
2340,116,2023-12-28,3359.24,115
2341,2554,2024-12-27,2209.7,611
2342,731,2024-04-05,257.76,584
2343,1218,2023-10-09,4573.86,505
2344,3199,2024-02-24,1839.68,8
2345,312,2024-07-31,144.95,800
2346,462,2023-04-11,722.59,375
2347,2901,2023-02-27,58.35,605
2348,2847,2024-02-21,4933.58,520
2349,3480,2023-05-01,2323.83,773
2350,2151,2023-08-11,1108.95,960
2351,3498,2023-06-21,4238.87,803
2352,155,2024-10-04,1210.25,496
2353,4851,2024-03-29,4749.76,144
2354,2355,2024-04-13,3940.81,755
2355,352,2023-09-22,2853.59,172
2356,283,2024-07-16,2045.22,336
2357,1622,2024-06-02,4191.0,460
2358,2897,2024-03-21,12.58,775
2359,2885,2023-01-02,3355.41,628
2360,1483,2024-09-04,3789.98,581
2361,4485,2023-07-03,2164.36,263
2362,2204,2024-07-23,2771.59,486
2363,2140,2023-12-13,4345.58,409
2364,677,2023-06-21,964.61,801
2365,1735,2023-03-07,4534.4,137
2366,3052,2024-04-25,3432.09,351
2367,2825,2023-12-18,4059.87,225
2368,4616,2024-04-23,962.58,741
